"text","diggCount","replyCommentTotal","createTimeISO","uniqueId","videoWebUrl","uid","cid","avatarThumbnail"
"sama mbk aku juga, motorku aja baru 3bulan beli udh brebet pdhl sebelumnya aman ternyata sama pas di tap dibawah ada cairan bening dibawah gitu","2","1","2025-11-01T13:54:00.000Z","nurfimpmjg2","https://www.tiktok.com/@gilchsa/video/7567227706992086290","7557917682990269441","7567754824206238481","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/907c9efa6a014fec46d35da9e8b62d1d~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=3c694f2a&x-expires=1762776000&x-signature=6QtjIn6dSjdzYemDPrg16QXGGik%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"haha motorku sek ket seminggu grg metu plat e wes bosok","0","1","2025-11-05T04:10:38.000Z","userkeceabiz","https://www.tiktok.com/@gilchsa/video/7567227706992086290","7460758348834833425","7569088843808523026","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2e33dfd1971a1bb3273a528362bee0d4~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=0a3470a6&x-expires=1762776000&x-signature=Gvhk99q7LljnSzuNSnhtfkC6cnM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"YA ALLAH TERNYATA GA CUMAN AK YAA TIAP BRANGKAT KRJA NDEREDEG GAS MOTOR TBTB TURUN KY MAU MOGOK DI TENGAH JALAN PARNO BGT TAKUT DI TABRAK DR BLAKANG😭","6","1","2025-11-03T00:38:44.000Z","alwlvyu","https://www.tiktok.com/@gilchsa/video/7567227706992086290","6671235306988404737","7568292012262261525","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5a1e7ff59a524925c3b736f0628fd658~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=993243eb&x-expires=1762776000&x-signature=W6UetnRxCCWesd8pdofzO3KFRkk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"sumpah kudu tak pisui pedaku pisann 😭","1","2","2025-10-31T19:29:12.000Z","angpuy","https://www.tiktok.com/@gilchsa/video/7567227706992086290","6911220938721805314","7567470093988692743","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/97a8985caba8a8ffa3b14faac5baf097~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=ab9b86d0&x-expires=1762776000&x-signature=HeBoDQEUPgLcdbvxmykUjijpI7Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"gue pakai Pertamax juga ngegas gak enak banget","30","26","2025-10-31T15:25:17.000Z","midnightmystique2","https://www.tiktok.com/@gilchsa/video/7567227706992086290","7472799762875778055","7567407305122169608","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/443b66a922a80443bd5f8152439d8b99~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3cb6eeb3&x-expires=1762776000&x-signature=5UVZLb%2FeXQTxrqoKQUzosSwiKoY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"iki enak e tuku bensin opo rek 😫 pertamax t pertalit","11","22","2025-10-31T10:47:48.000Z","amacis28","https://www.tiktok.com/@gilchsa/video/7567227706992086290","6918324865109345282","7567335782639043336","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/0b72585c1c8e6f6c3ef9c9f048eb225f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1d664a0a&x-expires=1762776000&x-signature=INwv%2BvGik%2BunRwRbgDSPTu9GFbI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"yuk yang bilang ""siapapun presiden atau pejabatnya gak ngaruh ke kehidupan kita"" mulai melek lagi yuuukk","5","0","2025-11-01T00:55:25.000Z","readwithumil","https://www.tiktok.com/@gilchsa/video/7567227706992086290","6950517474371372033","7567554182362825493","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/8426f0b92a6ee62f231d85e5d01eb9c8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=51ff1851&x-expires=1762776000&x-signature=txr%2FqTzdf%2B2yyhm%2BdhDDVaI7Gm0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"ges, coba isi di pom jemursari deket rsi, itu pom pemerintah kode 51 gak kecampur air. kode selain 51 kasus bgt campur air","148","50","2025-10-31T10:33:10.000Z","baksokecut01","https://www.tiktok.com/@gilchsa/video/7567227706992086290","7195944600732779522","7567331983036449557","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7548fb3fd3dd166b70a13b6d243ec139~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=04840cf6&x-expires=1762776000&x-signature=suBz7ga1Avhc5L0tYHqck%2FpA6sc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"naudzubillah ojok sampe beat karbu kesayanganku mogok ya Allah 😭 tak Eman poll tak isi partamax dri dulu. Alhamdulillah masih aman, mugo SPBU sepanjang g aneh aneh 🤲","16","4","2025-10-31T09:46:40.000Z","uniclean1","https://www.tiktok.com/@gilchsa/video/7567227706992086290","7463875383377888263","7567320027071890183","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/705ba15360ed348f2dfde00f0145603d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=94836dd7&x-expires=1762776000&x-signature=LKBC88oIggWf8F87CpZU4Q3KWcg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"mbak beat racingku yo melu trend e bahlil yaampunn iki sek durung ta gowo nde bengkel😭","7","13","2025-10-31T08:49:21.000Z","ardyan.f","https://www.tiktok.com/@gilchsa/video/7567227706992086290","6819178390022226945","7567305240531534600","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e44d475df73e9d37a0c8b25c573966f6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=490f4acd&x-expires=1762776000&x-signature=QFG2Sm5H%2BmRpKs4ycJrNoYS7YQk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"benkel🤝bahlil","440","7","2025-10-31T06:17:23.000Z","fire_freeze.08","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","7363993479771538437","7567266084774167304","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/1c567c87695f2e8fead49bba29558d1a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a7f4d4e7&x-expires=1762776000&x-signature=iY3Wp0yHQySAWjBZ3d%2Fi7DWVp94%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"IDEKU BAGUS KAN ? 🤣","5823","34","2025-10-31T05:38:59.000Z","hanyaorangbiasa2809","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","7027780579258565633","7567256196517774087","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/8c48655e50d90e2977fbcf0fc45adc59~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a6d5c837&x-expires=1762776000&x-signature=al5Z2Y3HFlBJpxIanCmn7goaU14%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"","7","0","2025-11-01T12:09:48.000Z","ghiyats_ori","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","7469035347155665938","7567728008837055250","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/bca56a7e62d0b476830a74cec81c4161~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=82ed4478&x-expires=1762776000&x-signature=SIhm4BQWhVez6Z6nw4F8aCnmAsU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"tolong lahh woyyy BP sama Shell adain lagi sumpah isi pertamax boros minta ampun masa isi fulltank cuman dari rumah ke kampus ngurangin 2 bar","50","4","2025-10-31T10:21:40.000Z","jamilyakbarn_","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","6843364616602256385","7567329056028066578","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b6a8494c2d93927c7ee82f0d09daf2f6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9179a034&x-expires=1762776000&x-signature=Dro1ktoxUI6MTRn2TZjHDJZfnqI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"bahlil: 😹","598","13","2025-10-31T07:18:50.000Z","riz.gtps","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","6958891269208785921","7567281913855443730","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/bd8c04d08bcfd4eec6dcfa0f39134b65~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c3ad02ed&x-expires=1762776000&x-signature=bBYALdvvIfgCLF2pEoE%2BidwV6y4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Kok Bisa?Sumpah Gw heran!!","2049","5","2025-10-31T06:12:35.000Z","ytnandogamer","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","7006769025908966402","7567264868718363410","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ebc6c471f8338afdfa94595f14b9b590~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=722b4b9d&x-expires=1762776000&x-signature=ImHkd0XgHAv2OVbao53VCf5zQnw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Oh ini, LAPANGAN PEKERJAAN DI BENGKEL 🗿😭🙏 YAKIN BISA 19 JT😭","362","2","2025-10-31T06:01:28.000Z","sysf_632","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","7190606926149370882","7567261999550677768","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/758826f278fb8e9246d21dca33e775b9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d83cfebb&x-expires=1762776000&x-signature=zLJF1jolQZ74IGttfm8T5pxzdkA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"reaksi gw😭","7","0","2025-11-01T07:36:35.000Z","gruzzde11","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","7233593347380904961","7567657586410357525","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/dc09dcbe6ec6aabc7f9816c1a95f91c1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7975832d&x-expires=1762776000&x-signature=fY5oLZr0Pb3v1Ceo%2F1SoO1AcHeM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"bahlil cerdas, buat para bengkel dapat pelanggan. buat indonesia makin maju","824","10","2025-10-31T05:40:59.000Z","komokomo.doo","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","7096782127275426818","7567256666523058960","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/2b6134a6356cccdd9dfaf4a70fce3f12~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=55d41409&x-expires=1762776000&x-signature=dprEGgsuyQNYM2ULYOSzbCK%2FG18%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"turbo kena oplos juga","745","17","2025-10-31T06:50:55.000Z","pantadhytam","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","6979094554806289410","7567274715649065749","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/afb2bbfc9e29bb416c22ea644a145183~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2119ab45&x-expires=1762776000&x-signature=CoaRTufE3jC1slz%2FzfEgbI4lP4M%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"bahlil : loh saya gatau habis rapat","14","0","2025-10-31T07:49:31.000Z","scoutt91","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","6941993789930800130","7567289824023380744","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/73cc7b1cbc589b57b9ffa20b7054ce69~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=bbf48b49&x-expires=1762776000&x-signature=s7ZBYSezGjU5wBL3DPB%2B6jArApY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"jgn2 pertalite dibuat jelek supaya pengendara beralih ke pertamax😂😂😂biar untung nya lebih gede, dan plotwistnya sama aja kualitas nya😂😂😂😂cuman gak ngantri aja","255","12","2025-10-31T07:30:54.000Z","ibra.yandi","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","7358488574125196294","7567285038950843154","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/826926088ab0a31b95a0aee3fc3151f8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a41899a1&x-expires=1762776000&x-signature=zSmD2X9S3Tg0wSb%2F9EKgDSqNOB0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"udah bener² ada shell ehh bahlil malah nutup shell jadi curiga😒","180","2","2025-10-31T06:44:35.000Z","raya.septo","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","7317300165613028357","7567273111440491282","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/0a35aab2824de55f6a9f74950faa88b3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=494f9e7f&x-expires=1762776000&x-signature=O9OewvzMtjF6SF76NGP7Ufd90%2FM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"brarti motornya ngelag ngelag","932","8","2025-10-31T05:39:07.000Z","lazy21_","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","6938077202928616450","7567256242713084679","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/22a601ceda24efcf2522c0d7f48315ae~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=726aef6a&x-expires=1762776000&x-signature=mDGJKflLLULCIEt39EDsfu8hdfo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"capek bnget hidup di indonesia","12","0","2025-10-31T05:38:26.000Z","hanz68562","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","7392110648324539398","7567255273733178130","https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8ecf95a9&x-expires=1762776000&x-signature=t%2BxJcst4ai%2FUqw2rRkgBl5ouom0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"kirain motor gw doang🗿","30","0","2025-10-31T05:38:14.000Z","bilnabil256","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","7293003457828471814","7567256005366465288","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/2dfded5beddb580c86fb724533843ba4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=609f676d&x-expires=1762776000&x-signature=mFTnH2mrldBU7jCmC0NtQb5Az00%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"tau lah ya pelakunya siapa","12","0","2025-10-31T09:18:24.000Z","alvabet_26","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","7349184380537439238","7567312724939801351","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a7e8eb6a6097904df6de5ce807f05e37~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0a5bc9fa&x-expires=1762776000&x-signature=kYSxRBClEFZXXP%2BKV5UlN5Is%2BYE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"jadi PNGN buka bekel, makasih pak Bahlil udh kasih kerjaan","5","2","2025-11-02T00:46:15.000Z","ramboyman","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","6791003445484504066","7567922891960058632","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f66e27378e66813a8bcad00214bcc0b6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9c132677&x-expires=1762776000&x-signature=huBLkTU5oBGjh3v3YYZz1mu7gfg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"bahas tentang sudan bang","1","0","2025-10-31T16:28:38.000Z","theuntherr","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","7447706581905769489","7567423619006317319","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a3b82cdcb14ece1ef03cdfeff838c251~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ffac6df5&x-expires=1762776000&x-signature=Hp7su1MOzo3IIkpyZpQS6zC2hjg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"berarti daerah situ yg GK bener Pertamina nya , soalnya disini aman aja tu","7","18","2025-10-31T06:52:51.000Z","_ikyy_08","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","7144710097431643162","7567275229945889554","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/cc49c694f9cffe6e373d64fa34391ead~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=57758987&x-expires=1762776000&x-signature=EL0pECLG4Zb7aF79UPitQFonrR8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"brrti tujuan bahlil buat mekanik motor banjir cuan😨","73","4","2025-10-31T06:29:56.000Z","dinncoolboy","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","6917758872573887489","7567269322558587666","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6dc10557212ea44e7b0dd8a40476d68d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6d6a1c32&x-expires=1762776000&x-signature=CoKtbk5jSINNsHVFaHZVosoYYBA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Bahlil b ny ap","14","7","2025-10-31T06:49:12.000Z","topup.mole","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","7026656852730725378","7567273623397761812","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/9e944eaf87c157eae6c150b0b1866428~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ebf49744&x-expires=1762776000&x-signature=xcVdAG6Ux%2B8H%2BylSJmTSmZqn8jE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"gw korban nya jir 🗿","16","9","2025-10-31T05:54:14.000Z","peterbaik5","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","7311649575428916229","7567260128425181973","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/74bf41be667bed9e5a10f2e3b74ad554~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e0e121f6&x-expires=1762776000&x-signature=kJ425oB503dYJedHevP6GfyYkbM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"ini antara bagus atau ngga
bagusnya tukang bengkel dpet bnyk duit
ngga nya karena pengendara bayar lagi buat bengkel
inilah yang di namakan yin dan yang🗿","9","2","2025-10-31T06:27:16.000Z","pemainapocalyserising2","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","6876395083739841537","7567268615906673415","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ccee859666486855599a6d20600357e8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=41b88abe&x-expires=1762776000&x-signature=N2F%2B8gAvs2Wkrqk4p2T%2FrYeq5Os%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Sama mtorku jg skrang mulai brebet pdahal kmrin² nggak","6","0","2025-10-31T06:47:35.000Z","w4k4za","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","6789032678840419330","7567273871348237064","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f57955b726c3890815ade9125ec5c8b6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0866f4ec&x-expires=1762776000&x-signature=cAoEawXYbN2fE24430so4fgtji4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Pertamina💀
bengkel🤑","6","0","2025-10-31T07:12:04.000Z","cahyofirmansyah7","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","7209187859256722434","7567280146714854160","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/38624af52fb9e3bb543ae817650e0a07~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f6a3e1b2&x-expires=1762776000&x-signature=BAg4da5bz1MLOMa7vxYdIWy3nwY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"jangan nanti ada yang bilang ""siapa tau tujuan sebenarnya pak bahlil campur bahan bakar dengan etanol itu sebenarnya sengaja biar motor cepet rusak jdi tukang bengkel banjir job dan banyak dapat rezeki"" 😌🫵🏻","8","2","2025-10-31T07:24:30.000Z","reza_rezaaaa","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","6952927921497981954","7567283387435041543","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/cf26bc2cb2b4aa656924f88e7f5b27e4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=bc48f02a&x-expires=1762776000&x-signature=rqNfevTgdi2Kui5LxkVD5iB0mHU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"bahlil dendam tu kemaren mukanya di buat meme soalnya🗿🗿","5","0","2025-10-31T06:17:19.000Z","maul.yyytott","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","7420412846963639302","7567266015501189905","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/4502e18a9f51c1f9ac029f90689b0c89~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0c2f3d03&x-expires=1762776000&x-signature=VmBN4pw5EKCQT1fZoyBms%2BSDDUQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"bro motor kredit gw baru beli 1 bulan yg lalu malah brebet ya ampun🤰","5","0","2025-10-31T06:39:06.000Z","pomni_hamuk","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","6952037878240674818","7567271669275280129","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/19ffa931d73b3b4ffe1fea3df7b9d817~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c3917942&x-expires=1762776000&x-signature=XUp4%2B9U7ZhVVeQIgraBmyCrTUVE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"kangen Indonesia normal","5","1","2025-10-31T12:58:36.000Z","urbubblyes","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","6975691333612766214","7567369468550251265","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6bc1f8d023fba03e75a7a1c91b64eba3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c041a9bd&x-expires=1762776000&x-signature=%2FlDvOfroM7wivDmkmH3SNEVj5X4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"pertamax sama aja, justru awal masalah di pertamax baru merembet ke pertalite, lih bahlil","13","1","2025-10-31T07:05:37.000Z","sepuh_mcgg28","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","7214359717685789697","7567278530091041554","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/40899320557f59f6dc28550ca26b143c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=74eb1ee1&x-expires=1762776000&x-signature=dr85IrWhv3mKWz9zyg%2F%2F4jTLTQM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
